Obs_ID,Date,Year,Month,Month_Name,Day_of_Week,Ticker,Company,Sector,Market_Cap_Category,Open,High,Low,Close,Volume,VWAP,Price_Range,Daily_Return_Pct,Beta,RSI,MA_20,MA_50,BB_Signal,PE_Ratio,Market_Cap_Billions,Dividend_Yield,Market_Regime,Trading_Signal,Price_Up
3746,2022-06-10,2022,06,June,Friday,BAC,Bank of America,Financials,Large Cap,40.26,40.66,40.09,40.51,6601519,40.41,0.57,0.6191,1.1,48.78,40.79,39.16,Below,32.97,318.41,2.9462,Bear,Buy,1
3747,2022-06-10,2022,06,June,Friday,XOM,ExxonMobil Corp.,Energy,Large Cap,109.81,111.46,109.03,109.8,2448417,110.12,2.43,-0.0074,0.9,51.3,106.83,110.28,Above,21.77,1162.29,1.3471,Bear,Hold,0
3748,2022-06-10,2022,06,June,Friday,JNJ,Johnson & Johnson,Healthcare,Large Cap,256.28,260.71,254.9,260.28,7340260,258.58,5.81,1.5601,0.7,44.97,256.91,263.78,Above,25.63,2360.33,0.9947,Bear,Strong Buy,1
3749,2022-06-10,2022,06,June,Friday,PFE,Pfizer Inc.,Healthcare,Mid Cap,47.12,47.37,47.09,47.23,5904295,47.22,0.28,0.2326,0.7,51.5,46.87,46.58,Above,14.86,363.18,1.5891,Bear,Hold,1
3750,2022-06-10,2022,06,June,Friday,WMT,Walmart Inc.,Consumer Staples,Large Cap,140.01,141.18,139.85,140.61,4040215,140.51,1.33,0.4268,0.6,51.39,139.8,143.86,Above,22.62,1647.26,1.506,Bear,Buy,1
3751,2022-06-13,2022,06,June,Monday,AAPL,Apple Inc.,Technology,Large Cap,192.81,193.08,192.14,192.43,5543525,192.44,0.94,-0.1996,1.3,50.07,195.9,188.5,Below,32.17,1173.22,0.7725,Bear,Hold,0
3752,2022-06-13,2022,06,June,Monday,MSFT,Microsoft Corp.,Technology,Large Cap,344.65,347.11,341.31,343.16,5325746,343.9,5.8,-0.4321,1.3,56.11,344.3,344.03,Below,26.33,2757.74,0.7959,Bear,Sell,0
3753,2022-06-13,2022,06,June,Monday,GOOGL,Alphabet Inc.,Technology,Large Cap,7947.26,8137.58,7920.22,8130.12,7299843,8060.64,217.36,2.3009,1.3,57.6,8278.55,8008.71,Below,28.69,59527.98,0.5581,Bear,Strong Buy,1
3754,2022-06-13,2022,06,June,Monday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3090.9,3091.63,3080.49,3082.47,4602327,3092.41,11.14,-0.2726,1.2,55.58,3053.63,3027.61,Above,35.83,23784.73,0.3417,Bear,Hold,0
3755,2022-06-13,2022,06,June,Monday,JPM,JPMorgan Chase,Financials,Large Cap,190.83,191.2,189.43,190.05,3333643,190.32,1.77,-0.4081,1.1,53.63,196.21,184.17,Below,10.93,1282.01,1.6918,Bear,Sell,0
3756,2022-06-13,2022,06,June,Monday,BAC,Bank of America,Financials,Large Cap,40.51,40.59,40.31,40.46,5779017,40.42,0.28,-0.133,1.1,50.85,40.68,40.26,Below,39.19,176.07,2.1628,Bear,Hold,0
3757,2022-06-13,2022,06,June,Monday,XOM,ExxonMobil Corp.,Energy,Large Cap,109.8,112.96,109.58,112.5,1828150,111.84,3.38,2.4599,0.9,51.0,114.99,110.01,Below,32.82,957.12,2.0088,Bear,Strong Buy,1
3758,2022-06-13,2022,06,June,Monday,JNJ,Johnson & Johnson,Healthcare,Large Cap,260.28,262.49,260.2,262.12,3426415,261.17,2.29,0.7063,0.7,48.38,262.36,264.95,Below,32.42,2222.26,1.0102,Bear,Buy,1
3759,2022-06-13,2022,06,June,Monday,PFE,Pfizer Inc.,Healthcare,Mid Cap,47.23,47.38,46.93,47.05,2023916,47.1,0.45,-0.3892,0.7,56.97,47.77,48.29,Below,37.53,421.43,0.2362,Bear,Sell,0
3760,2022-06-13,2022,06,June,Monday,WMT,Walmart Inc.,Consumer Staples,Large Cap,140.61,141.33,139.97,140.42,3880442,140.62,1.36,-0.1341,0.6,59.22,141.79,145.93,Below,20.34,880.02,0.6574,Bear,Hold,0
3761,2022-06-14,2022,06,June,Tuesday,AAPL,Apple Inc.,Technology,Large Cap,192.43,193.34,188.7,189.41,8084114,190.01,4.64,-1.5698,1.3,40.38,193.83,189.18,Below,30.03,1012.42,0,Bear,Strong Sell,0
3762,2022-06-14,2022,06,June,Tuesday,MSFT,Microsoft Corp.,Technology,Large Cap,343.16,344.26,328.98,331.57,5865695,335.1,15.28,-3.3777,1.3,33.1,316.52,332.12,Above,36.62,3077.87,0.7259,Bear,Strong Sell,0
3763,2022-06-14,2022,06,June,Tuesday,GOOGL,Alphabet Inc.,Technology,Large Cap,8130.12,8140.91,7628.37,7675.7,9060793,7800.46,512.54,-5.5893,1.3,33.51,7871.46,7708.68,Below,16.18,60686.6,0.6276,Bear,Strong Sell,0
3764,2022-06-14,2022,06,June,Tuesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3082.47,3090.35,3043.48,3061.13,7677835,3066.24,46.87,-0.6924,1.2,46.11,3056.06,3189.81,Above,21.71,20967.69,0.4423,Bear,Sell,0
3765,2022-06-14,2022,06,June,Tuesday,JPM,JPMorgan Chase,Financials,Large Cap,190.05,191.26,189.92,191.02,3530737,190.55,1.34,0.5086,1.1,50.05,189.94,185.1,Above,15.17,1305.07,2.3713,Bear,Buy,1
3766,2022-06-14,2022,06,June,Tuesday,BAC,Bank of America,Financials,Large Cap,40.46,40.63,39.92,40.05,8079992,40.2,0.71,-1.0097,1.1,51.3,39.98,40.9,Above,35.52,303.21,1.4972,Bear,Sell,0
3767,2022-06-14,2022,06,June,Tuesday,XOM,ExxonMobil Corp.,Energy,Large Cap,112.5,114.04,111.93,114.01,5176425,113.25,2.11,1.3433,0.9,60.62,114.25,117.2,Below,40.14,914.23,1.1187,Bear,Buy,1
3768,2022-06-14,2022,06,June,Tuesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,262.12,264.01,254.69,255.95,5526402,258.24,9.32,-2.3541,0.7,53.23,254.59,259.41,Above,27.19,2065.61,1.5642,Bear,Strong Sell,0
3769,2022-06-14,2022,06,June,Tuesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,47.05,47.06,45.8,45.93,7201270,46.32,1.26,-2.3787,0.7,44.88,45.67,47.29,Above,17.5,375.28,0.7395,Bear,Strong Sell,0
3770,2022-06-14,2022,06,June,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,140.42,141.48,136.39,137.41,5916298,138.52,5.09,-2.1417,0.6,40.84,135.38,137.46,Above,14.78,1486.24,0.9603,Bear,Strong Sell,0
3771,2022-06-15,2022,06,June,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,189.41,190.46,189.37,190.41,7344249,190.06,1.09,0.5293,1.3,53.46,188.07,188.32,Above,34.33,1462.13,0.3029,Bear,Buy,1
3772,2022-06-15,2022,06,June,Wednesday,MSFT,Microsoft Corp.,Technology,Large Cap,331.57,336.66,330.47,333.86,5778020,333.26,6.19,0.6919,1.3,56.71,327.91,325.09,Above,21.31,2529.42,0,Bear,Buy,1
3773,2022-06-15,2022,06,June,Wednesday,GOOGL,Alphabet Inc.,Technology,Large Cap,7675.7,7709.01,7644.38,7659.11,7308084,7680.23,64.63,-0.2161,1.3,52.29,7560.04,7734.08,Above,15.2,43499.47,0.3943,Bear,Hold,0
3774,2022-06-15,2022,06,June,Wednesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3061.13,3061.77,3010.34,3027.52,5178958,3027.52,51.43,-1.0981,1.2,46.81,2986.02,2929.0,Above,30.76,22311.27,0.2367,Bear,Sell,0
3775,2022-06-15,2022,06,June,Wednesday,JPM,JPMorgan Chase,Financials,Large Cap,191.02,191.35,185.43,186.12,5207286,187.95,5.92,-2.567,1.1,38.92,183.5,185.91,Above,18.19,1562.93,1.7809,Bear,Strong Sell,0
3776,2022-06-15,2022,06,June,Wednesday,BAC,Bank of America,Financials,Large Cap,40.05,40.13,39.39,39.41,2187518,39.65,0.74,-1.5971,1.1,43.85,39.15,39.39,Above,39.2,299.52,1.3731,Bear,Strong Sell,0
3777,2022-06-15,2022,06,June,Wednesday,XOM,ExxonMobil Corp.,Energy,Large Cap,114.01,114.1,112.21,112.77,4396584,113.14,1.89,-1.0877,0.9,36.76,112.72,122.06,Above,26.78,997.5,2.1678,Bear,Sell,0
3778,2022-06-15,2022,06,June,Wednesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,255.95,258.89,253.77,258.82,5261693,257.55,5.12,1.1223,0.7,53.58,260.61,244.73,Below,26.78,1700.12,0.4107,Bear,Buy,1
3779,2022-06-15,2022,06,June,Wednesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,45.93,46.05,45.82,46.05,5497428,45.89,0.23,0.2707,0.7,57.39,44.64,44.1,Above,32.21,398.66,1.7085,Bear,Hold,1
3780,2022-06-15,2022,06,June,Wednesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,137.41,137.82,135.72,136.13,8278904,136.53,2.1,-0.9305,0.6,41.46,138.01,135.94,Below,27.93,1398.18,1.7247,Bear,Sell,0
3781,2022-06-16,2022,06,June,Thursday,AAPL,Apple Inc.,Technology,Large Cap,190.41,192.25,189.8,191.85,7902426,191.28,2.45,0.7587,1.3,49.99,191.48,187.79,Above,9.42,1535.11,0.4545,Bear,Buy,1
3782,2022-06-16,2022,06,June,Thursday,MSFT,Microsoft Corp.,Technology,Large Cap,333.86,340.23,331.52,340.16,7666560,337.33,8.71,1.8877,1.3,57.81,343.76,349.41,Below,39.64,3003.69,0.3863,Bear,Strong Buy,1
3783,2022-06-16,2022,06,June,Thursday,GOOGL,Alphabet Inc.,Technology,Large Cap,7659.11,7669.82,7596.65,7665.23,4752860,7638.04,73.17,0.08,1.3,56.24,7619.82,7824.18,Above,26.02,45401.05,0.3468,Bear,Hold,1
3784,2022-06-16,2022,06,June,Thursday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3027.52,3069.66,3021.97,3061.56,8728827,3049.24,47.69,1.1244,1.2,62.41,3061.06,3123.7,Above,30.85,27480.31,0.527,Bear,Buy,1
3785,2022-06-16,2022,06,June,Thursday,JPM,JPMorgan Chase,Financials,Large Cap,186.12,187.15,185.2,185.5,3466800,185.96,1.95,-0.3352,1.1,42.19,184.74,187.63,Above,26.79,1556.22,1.6898,Bear,Sell,0
3786,2022-06-16,2022,06,June,Thursday,BAC,Bank of America,Financials,Large Cap,39.41,39.93,39.29,39.75,5402128,39.59,0.64,0.864,1.1,44.34,39.57,39.69,Above,27.83,334.3,2.1824,Bear,Buy,1
3787,2022-06-16,2022,06,June,Thursday,XOM,ExxonMobil Corp.,Energy,Large Cap,112.77,113.64,112.45,113.25,6344791,113.03,1.19,0.426,0.9,47.84,115.34,110.66,Below,27.15,609.95,0.5833,Bear,Buy,1
3788,2022-06-16,2022,06,June,Thursday,JNJ,Johnson & Johnson,Healthcare,Large Cap,258.82,260.31,257.37,259.61,2894721,258.95,2.94,0.3054,0.7,56.95,259.17,254.41,Above,14.15,2112.77,3.3618,Bear,Buy,1
3789,2022-06-16,2022,06,June,Thursday,PFE,Pfizer Inc.,Healthcare,Mid Cap,46.05,46.89,45.77,46.76,5282200,46.41,1.12,1.5322,0.7,48.8,45.94,48.1,Above,21.48,241.01,1.111,Bear,Strong Buy,1
3790,2022-06-16,2022,06,June,Thursday,WMT,Walmart Inc.,Consumer Staples,Large Cap,136.13,136.48,135.7,135.75,5179685,135.94,0.78,-0.2816,0.6,52.33,135.62,138.08,Above,23.73,1460.38,2.1464,Bear,Hold,0
3791,2022-06-17,2022,06,June,Friday,AAPL,Apple Inc.,Technology,Large Cap,191.85,194.97,190.77,194.93,9344857,193.38,4.2,1.6039,1.3,55.7,193.07,196.01,Above,22.17,1168.27,0.6793,Bear,Strong Buy,1
3792,2022-06-17,2022,06,June,Friday,MSFT,Microsoft Corp.,Technology,Large Cap,340.16,341.37,338.38,339.14,3761274,339.57,2.99,-0.3005,1.3,56.88,345.21,354.83,Below,43.14,2811.28,0.6874,Bear,Sell,0
3793,2022-06-17,2022,06,June,Friday,GOOGL,Alphabet Inc.,Technology,Large Cap,7665.23,7856.67,7618.63,7822.01,7759048,7769.25,238.04,2.0453,1.3,60.56,7835.81,7967.92,Below,38.42,66226.34,1.1851,Bear,Strong Buy,1
3794,2022-06-17,2022,06,June,Friday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3061.56,3146.58,3053.9,3132.73,9504011,3110.12,92.68,2.3246,1.2,57.78,3132.21,3205.01,Above,18.82,18527.51,0.6987,Bear,Strong Buy,1
3795,2022-06-17,2022,06,June,Friday,JPM,JPMorgan Chase,Financials,Large Cap,185.5,191.56,184.87,190.74,6390750,189.02,6.69,2.825,1.1,55.01,188.73,193.24,Above,29.25,1244.71,1.1489,Bear,Strong Buy,1
3796,2022-06-17,2022,06,June,Friday,BAC,Bank of America,Financials,Large Cap,39.75,40.35,39.69,40.3,5019855,40.12,0.66,1.3715,1.1,44.26,39.79,42.22,Above,21.55,481.4,0,Bear,Buy,1
3797,2022-06-17,2022,06,June,Friday,XOM,ExxonMobil Corp.,Energy,Large Cap,113.25,117.99,113.05,117.25,6212511,115.96,4.94,3.5345,0.9,70.63,113.97,117.8,Above,22.03,958.46,1.4123,Bear,Strong Buy,1
3798,2022-06-17,2022,06,June,Friday,JNJ,Johnson & Johnson,Healthcare,Large Cap,259.61,262.74,258.96,261.89,4637451,261.03,3.78,0.8789,0.7,62.06,261.52,267.86,Above,30.36,2169.34,3.124,Bear,Buy,1
3799,2022-06-17,2022,06,June,Friday,PFE,Pfizer Inc.,Healthcare,Mid Cap,46.76,47.62,46.65,47.45,5264002,47.11,0.97,1.4742,0.7,57.28,47.11,48.32,Above,17.65,403.47,0.5991,Bear,Buy,1
3800,2022-06-17,2022,06,June,Friday,WMT,Walmart Inc.,Consumer Staples,Large Cap,135.75,136.04,134.94,135.75,5399940,135.49,1.1,-0.0035,0.6,52.31,134.02,130.19,Above,36.12,1405.82,1.7726,Bear,Hold,0
3801,2022-06-20,2022,06,June,Monday,AAPL,Apple Inc.,Technology,Large Cap,194.93,197.91,193.86,197.19,6871000,196.35,4.05,1.1612,1.3,51.83,191.16,192.91,Above,34.21,1872.3,0.6222,Bear,Buy,1
3802,2022-06-20,2022,06,June,Monday,MSFT,Microsoft Corp.,Technology,Large Cap,339.14,343.49,337.71,343.05,3327370,340.82,5.78,1.152,1.3,45.13,342.07,331.05,Above,25.98,3105.04,0.2969,Bear,Buy,1
3803,2022-06-20,2022,06,June,Monday,GOOGL,Alphabet Inc.,Technology,Large Cap,7822.01,7879.65,7820.46,7851.23,4668990,7848.77,59.19,0.3735,1.3,57.11,7942.57,7514.63,Below,7.89,52792.03,0.8777,Bear,Buy,1
3804,2022-06-20,2022,06,June,Monday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3132.73,3197.06,3128.98,3189.89,2901724,3173.36,68.08,1.8246,1.2,56.88,3192.97,3069.05,Below,6.2,19369.35,0.5457,Bear,Strong Buy,1
3805,2022-06-20,2022,06,June,Monday,JPM,JPMorgan Chase,Financials,Large Cap,190.74,193.31,189.6,192.81,4081307,191.9,3.71,1.0834,1.1,51.53,190.02,201.35,Above,29.96,1598.98,1.3988,Bear,Buy,1
3806,2022-06-20,2022,06,June,Monday,BAC,Bank of America,Financials,Large Cap,40.3,41.38,40.26,41.29,6858616,40.94,1.12,2.4596,1.1,56.84,41.64,43.1,Below,26.7,375.39,1.2389,Bear,Strong Buy,1
3807,2022-06-20,2022,06,June,Monday,XOM,ExxonMobil Corp.,Energy,Large Cap,117.25,119.17,117.24,118.59,3367634,118.39,1.93,1.1436,0.9,53.94,114.59,118.23,Above,29.37,1061.61,1.1413,Bear,Buy,1
3808,2022-06-20,2022,06,June,Monday,JNJ,Johnson & Johnson,Healthcare,Large Cap,261.89,264.09,260.73,262.96,7412307,262.38,3.36,0.409,0.7,51.47,266.96,263.83,Below,20.77,2103.97,1.2205,Bear,Buy,1
3809,2022-06-20,2022,06,June,Monday,PFE,Pfizer Inc.,Healthcare,Mid Cap,47.45,47.89,47.4,47.59,4807778,47.63,0.49,0.2919,0.7,49.51,46.59,46.66,Above,21.37,342.6,1.7327,Bear,Hold,1
3810,2022-06-20,2022,06,June,Monday,WMT,Walmart Inc.,Consumer Staples,Large Cap,135.75,136.68,135.59,136.53,6438718,136.3,1.09,0.5762,0.6,47.01,132.41,139.34,Above,27.66,1493.75,1.873,Bear,Buy,1
3811,2022-06-21,2022,06,June,Tuesday,AAPL,Apple Inc.,Technology,Large Cap,197.19,202.95,196.25,201.94,2761947,200.22,6.7,2.4064,1.3,60.37,201.71,205.8,Above,31.86,1815.0,0.6536,Bear,Strong Buy,1
3812,2022-06-21,2022,06,June,Tuesday,MSFT,Microsoft Corp.,Technology,Large Cap,343.05,346.01,342.31,344.65,4694553,344.51,3.7,0.4673,1.3,51.91,340.29,349.55,Above,18.29,3123.59,0,Bear,Buy,1
3813,2022-06-21,2022,06,June,Tuesday,GOOGL,Alphabet Inc.,Technology,Large Cap,7851.23,8054.54,7823.61,8026.12,6830373,7962.26,230.93,2.2275,1.3,57.59,8000.54,7922.86,Above,18.27,60678.14,0.4543,Bear,Strong Buy,1
3814,2022-06-21,2022,06,June,Tuesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3189.89,3223.55,3181.8,3215.51,4333712,3204.82,41.75,0.8032,1.2,55.31,3190.7,3166.79,Above,33.5,30540.46,0.5841,Bear,Buy,1
3815,2022-06-21,2022,06,June,Tuesday,JPM,JPMorgan Chase,Financials,Large Cap,192.81,194.48,192.65,193.69,6299461,193.56,1.83,0.4562,1.1,49.19,192.83,194.1,Above,19.29,1502.13,1.1134,Bear,Buy,1
3816,2022-06-21,2022,06,June,Tuesday,BAC,Bank of America,Financials,Large Cap,41.29,42.15,40.96,41.98,6607372,41.6,1.19,1.6745,1.1,52.36,42.37,43.67,Below,21.12,275.21,1.3189,Bear,Strong Buy,1
3817,2022-06-21,2022,06,June,Tuesday,XOM,ExxonMobil Corp.,Energy,Large Cap,118.59,120.38,118.35,120.35,6720123,119.79,2.03,1.4833,0.9,57.74,121.1,118.07,Below,29.89,1050.19,2.5862,Bear,Buy,1
3818,2022-06-21,2022,06,June,Tuesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,262.96,267.7,262.74,267.55,8006870,266.23,4.96,1.7447,0.7,51.79,268.21,261.15,Below,15.65,2355.06,1.7335,Bear,Strong Buy,1
3819,2022-06-21,2022,06,June,Tuesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,47.59,47.75,46.97,47.0,8657038,47.2,0.78,-1.2418,0.7,45.77,48.1,46.81,Below,23.03,342.3,1.0737,Bear,Sell,0
3820,2022-06-21,2022,06,June,Tuesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,136.53,137.95,136.31,137.35,6408187,137.28,1.64,0.603,0.6,41.89,131.93,139.57,Above,39.25,1374.05,1.5302,Bear,Buy,1
3821,2022-06-22,2022,06,June,Wednesday,AAPL,Apple Inc.,Technology,Large Cap,201.94,203.71,199.28,199.42,5567231,201.25,4.43,-1.247,1.3,49.53,199.44,202.98,Below,5,1612.25,0.0969,Bear,Sell,0
3822,2022-06-22,2022,06,June,Wednesday,MSFT,Microsoft Corp.,Technology,Large Cap,344.65,347.39,343.31,345.88,5615135,345.75,4.08,0.356,1.3,45.06,346.28,338.23,Below,24.99,2632.77,0.4232,Bear,Buy,1
3823,2022-06-22,2022,06,June,Wednesday,GOOGL,Alphabet Inc.,Technology,Large Cap,8026.12,8050.99,7915.72,7929.07,6647296,7955.0,135.27,-1.2091,1.3,34.13,7824.04,7478.85,Above,22.16,65271.88,1.1143,Bear,Sell,0
3824,2022-06-22,2022,06,June,Wednesday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3215.51,3222.8,3160.96,3193.41,7784840,3189.52,61.84,-0.6874,1.2,46.34,3124.84,3161.18,Above,32.12,29555.56,0.4531,Bear,Sell,0
3825,2022-06-22,2022,06,June,Wednesday,JPM,JPMorgan Chase,Financials,Large Cap,193.69,193.69,192.88,192.89,4698919,193.26,0.81,-0.4141,1.1,42.65,192.03,188.2,Above,30.86,1373.59,1.562,Bear,Sell,0
3826,2022-06-22,2022,06,June,Wednesday,BAC,Bank of America,Financials,Large Cap,41.98,42.3,41.48,41.69,8247431,41.83,0.82,-0.7006,1.1,47.89,43.33,42.99,Below,8.45,298.22,0.3368,Bear,Sell,0
3827,2022-06-22,2022,06,June,Wednesday,XOM,ExxonMobil Corp.,Energy,Large Cap,120.35,121.31,120.23,121.01,4807756,120.72,1.08,0.5508,0.9,56.34,120.39,122.83,Above,29.12,677.62,3.2998,Bear,Buy,1
3828,2022-06-22,2022,06,June,Wednesday,JNJ,Johnson & Johnson,Healthcare,Large Cap,267.55,271.12,266.47,270.53,4877186,269.59,4.65,1.1147,0.7,46.94,275.14,278.4,Below,21.47,1996.89,1.9664,Bear,Buy,1
3829,2022-06-22,2022,06,June,Wednesday,PFE,Pfizer Inc.,Healthcare,Mid Cap,47.0,47.25,45.91,46.26,4857123,46.43,1.34,-1.5815,0.7,41.03,47.29,46.38,Below,35.56,350.19,0.7377,Bear,Strong Sell,0
3830,2022-06-22,2022,06,June,Wednesday,WMT,Walmart Inc.,Consumer Staples,Large Cap,137.35,137.69,134.18,134.62,4293958,135.43,3.51,-1.9851,0.6,40.92,133.38,138.75,Above,29.16,1113.34,1.5863,Bear,Strong Sell,0
3831,2022-06-23,2022,06,June,Thursday,AAPL,Apple Inc.,Technology,Large Cap,199.42,200.18,197.23,197.95,5141366,198.52,2.95,-0.7395,1.3,45.44,195.86,197.61,Above,20.49,1705.21,0.0909,Bear,Sell,0
3832,2022-06-23,2022,06,June,Thursday,MSFT,Microsoft Corp.,Technology,Large Cap,345.88,346.31,342.19,342.56,4243838,343.5,4.12,-0.9585,1.3,53.29,340.93,341.46,Above,26.16,2292.58,0.1987,Bear,Sell,0
3833,2022-06-23,2022,06,June,Thursday,GOOGL,Alphabet Inc.,Technology,Large Cap,7929.07,8012.6,7886.14,7986.31,3748614,7977.81,126.46,0.7219,1.3,50.93,8162.5,7623.44,Below,22.5,76000.55,0.1146,Bear,Buy,1
3834,2022-06-23,2022,06,June,Thursday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3193.41,3195.48,3146.18,3149.26,2791665,3164.87,49.3,-1.3824,1.2,38.29,3145.66,3125.92,Above,19.04,31511.9,0,Bear,Sell,0
3835,2022-06-23,2022,06,June,Thursday,JPM,JPMorgan Chase,Financials,Large Cap,192.89,193.03,190.45,192.3,4004701,191.81,2.58,-0.308,1.1,49.57,191.37,200.56,Above,20.88,1987.05,1.4209,Bear,Sell,0
3836,2022-06-23,2022,06,June,Thursday,BAC,Bank of America,Financials,Large Cap,41.69,41.88,41.51,41.76,5532075,41.74,0.37,0.1734,1.1,55.64,41.36,40.4,Above,32.81,428.27,0,Bear,Hold,1
3837,2022-06-23,2022,06,June,Thursday,XOM,ExxonMobil Corp.,Energy,Large Cap,121.01,121.02,119.31,119.47,5714833,119.92,1.71,-1.2759,0.9,45.36,119.12,119.63,Above,16.5,866.4,2.8574,Bear,Sell,0
3838,2022-06-23,2022,06,June,Thursday,JNJ,Johnson & Johnson,Healthcare,Large Cap,270.53,272.44,260.62,263.45,3591184,265.64,11.82,-2.6163,0.7,38.35,258.87,253.2,Above,47.58,2658.44,0.7385,Bear,Strong Sell,0
3839,2022-06-23,2022,06,June,Thursday,PFE,Pfizer Inc.,Healthcare,Mid Cap,46.26,46.58,45.98,46.44,5556477,46.32,0.6,0.3846,0.7,60.32,46.44,46.38,Below,18.79,457.31,2.5665,Bear,Buy,1
3840,2022-06-23,2022,06,June,Thursday,WMT,Walmart Inc.,Consumer Staples,Large Cap,134.62,136.04,134.41,135.81,5050811,135.31,1.63,0.8817,0.6,48.02,133.36,136.92,Above,13.24,1634.04,1.5631,Bear,Buy,1
3841,2022-06-24,2022,06,June,Friday,AAPL,Apple Inc.,Technology,Large Cap,197.95,200.34,197.53,198.7,4382859,198.89,2.81,0.3809,1.3,48.16,193.82,209.85,Above,30.91,1711.46,0.1833,Bear,Buy,1
3842,2022-06-24,2022,06,June,Friday,MSFT,Microsoft Corp.,Technology,Large Cap,342.56,342.64,337.12,337.48,7655455,339.0,5.52,-1.4832,1.3,50.35,349.62,331.27,Below,34.25,2484.75,0.4202,Bear,Sell,0
3843,2022-06-24,2022,06,June,Friday,GOOGL,Alphabet Inc.,Technology,Large Cap,7986.31,7993.94,7959.76,7961.54,2898478,7961.1,34.18,-0.3102,1.3,48.44,7932.4,7886.32,Above,17.25,62275.63,0.8312,Bear,Sell,0
3844,2022-06-24,2022,06,June,Friday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3149.26,3162.82,3065.59,3088.46,5863569,3106.91,97.23,-1.9308,1.2,42.49,3076.62,3047.89,Above,38.88,25488.19,0,Bear,Strong Sell,0
3845,2022-06-24,2022,06,June,Friday,JPM,JPMorgan Chase,Financials,Large Cap,192.3,192.82,189.1,189.24,6109286,190.19,3.72,-1.5899,1.1,38.39,187.84,191.38,Above,33.71,1255.18,1.5913,Bear,Strong Sell,0
3846,2022-06-24,2022,06,June,Friday,BAC,Bank of America,Financials,Large Cap,41.76,41.84,40.67,40.75,7578484,41.06,1.17,-2.4149,1.1,45.04,40.18,41.6,Above,44.79,349.44,1.5483,Bear,Strong Sell,0
3847,2022-06-24,2022,06,June,Friday,XOM,ExxonMobil Corp.,Energy,Large Cap,119.47,120.0,117.62,117.73,6585159,118.55,2.38,-1.453,0.9,49.86,116.24,118.41,Above,26.57,1094.67,1.7431,Bear,Sell,0
3848,2022-06-24,2022,06,June,Friday,JNJ,Johnson & Johnson,Healthcare,Large Cap,263.45,264.95,261.55,261.98,6289169,262.75,3.4,-0.5577,0.7,55.12,258.94,269.04,Above,10.61,1289.83,1.3014,Bear,Sell,0
3849,2022-06-24,2022,06,June,Friday,PFE,Pfizer Inc.,Healthcare,Mid Cap,46.44,46.81,46.35,46.79,4889985,46.61,0.46,0.7575,0.7,48.34,47.81,46.97,Below,30.13,466.71,1.773,Bear,Buy,1
3850,2022-06-24,2022,06,June,Friday,WMT,Walmart Inc.,Consumer Staples,Large Cap,135.81,136.03,134.7,134.93,5626326,135.17,1.33,-0.6508,0.6,49.62,132.8,134.14,Above,33.24,870.25,0.9034,Bear,Sell,0
3851,2022-06-27,2022,06,June,Monday,AAPL,Apple Inc.,Technology,Large Cap,198.7,203.16,197.61,202.25,4917645,201.02,5.55,1.7847,1.3,66.91,202.95,203.9,Below,20.61,1325.1,0.8245,Bear,Strong Buy,1
3852,2022-06-27,2022,06,June,Monday,MSFT,Microsoft Corp.,Technology,Large Cap,337.48,341.36,336.63,339.95,6997754,338.9,4.73,0.7309,1.3,46.65,345.44,320.35,Below,29.64,2777.12,0.5916,Bear,Buy,1
3853,2022-06-27,2022,06,June,Monday,GOOGL,Alphabet Inc.,Technology,Large Cap,7961.54,8077.13,7918.84,8032.38,5479653,8007.16,158.29,0.8898,1.3,55.2,8107.95,8123.12,Below,20.82,49846.25,0.4694,Bear,Buy,1
3854,2022-06-27,2022,06,June,Monday,AMZN,Amazon.com Inc.,Consumer Discretionary,Large Cap,3088.46,3170.23,3068.56,3143.93,5203439,3130.93,101.67,1.796,1.2,53.43,3090.15,3035.63,Above,18.73,21065.99,0.6474,Bear,Strong Buy,1
3855,2022-06-27,2022,06,June,Monday,JPM,JPMorgan Chase,Financials,Large Cap,189.24,191.8,188.39,190.62,5060731,190.11,3.41,0.7308,1.1,53.27,190.12,184.88,Above,31.26,1606.67,2.4686,Bear,Buy,1
